#Session Individual Occasion TrapID Sex
Tioga18_360Msegments 74 1 162 F
Tioga18_360Msegments 75 1 180 F
Tioga18_360Msegments 76 1 542 M
Tioga18_360Msegments 77 1 542 M
Tioga18_360Msegments 78 1 592 F
Tioga18_360Msegments 79 1 798 F
Tioga18_360Msegments 80 1 801 M
Tioga18_360Msegments 81 1 802 F
Tioga18_360Msegments 82 1 781 M
Tioga18_360Msegments 83 1 555 F
Tioga18_360Msegments 84 1 367 F
Tioga18_360Msegments 85 1 357 F
Tioga18_360Msegments 86 1 359 U
Tioga18_360Msegments 87 1 352 F
Tioga18_360Msegments 88 1 19 F
Tioga18_360Msegments 89 1 20 F
Tioga18_360Msegments 90 1 24 U
Tioga18_360Msegments 91 1 223 F
Tioga18_360Msegments 92 1 223 U
Tioga18_360Msegments 93 1 224 M
Tioga18_360Msegments 94 1 634 F
Tioga18_360Msegments 95 1 638 U
Tioga18_360Msegments 96 1 204 F
Tioga18_360Msegments 97 1 349 F
Tioga18_360Msegments 98 1 217 M
Tioga18_360Msegments 99 1 215 M
Tioga18_360Msegments 100 1 35 M
Tioga18_360Msegments 101 1 600 M
Tioga18_360Msegments 102 1 386 F
Tioga18_360Msegments 103 1 390 F
Tioga18_360Msegments 104 1 391 F
Tioga18_360Msegments 105 1 391 F
Tioga18_360Msegments 106 1 391 F
Tioga18_360Msegments 107 1 391 F
Tioga18_360Msegments 108 1 391 F
Tioga18_360Msegments 109 1 391 F
Tioga18_360Msegments 110 1 390 F
Tioga18_360Msegments 111 1 404 F
Tioga18_360Msegments 112 1 404 F
Tioga18_360Msegments 113 1 404 M
Tioga18_360Msegments 114 1 400 F
Tioga18_360Msegments 115 1 400 F
Tioga18_360Msegments 116 1 410 F
Tioga18_360Msegments 117 1 407 F
Tioga18_360Msegments 118 1 408 F
Tioga18_360Msegments 119 1 408 F
Tioga18_360Msegments 120 1 215 U
Tioga18_360Msegments 121 1 221 F
Tioga18_360Msegments 122 1 167 U
