# Session Individual Occasion TrapID Sex
Tioga19_350Msegments 135 1 358 NA
Tioga19_350Msegments 136 1 357 F
Tioga19_350Msegments 137 1 358 NA
Tioga19_350Msegments 138 1 410 F
Tioga19_350Msegments 139 1 733 F
Tioga19_350Msegments 140 1 738 M
Tioga19_350Msegments 141 1 737 M
Tioga19_350Msegments 142 1 737 F
Tioga19_350Msegments 143 1 737 F
Tioga19_350Msegments 144 1 737 F
Tioga19_350Msegments 145 1 745 F
Tioga19_350Msegments 146 1 433 NA
Tioga19_350Msegments 147 1 433 F
Tioga19_350Msegments 148 1 434 F
Tioga19_350Msegments 149 1 435 F
Tioga19_350Msegments 150 1 431 F
Tioga19_350Msegments 151 1 429 NA
Tioga19_350Msegments 152 1 430 F
Tioga19_350Msegments 153 1 430 M
Tioga19_350Msegments 154 1 430 NA
Tioga19_350Msegments 155 1 430 F
Tioga19_350Msegments 156 1 430 F
Tioga19_350Msegments 157 1 430 F
Tioga19_350Msegments 158 1 620 M
Tioga19_350Msegments 159 1 620 F
Tioga19_350Msegments 160 1 620 F
Tioga19_350Msegments 161 1 620 F
Tioga19_350Msegments 162 1 390 M
Tioga19_350Msegments 163 1 386 F
Tioga19_350Msegments 164 1 386 F
Tioga19_350Msegments 165 1 386 M
Tioga19_350Msegments 166 1 758 NA
Tioga19_350Msegments 167 1 19 M
