#Session Individual Occasion TrapID Sex
Tioga18_100Msegments 80 1 2748 M
Tioga18_100Msegments 81 1 2763 F
Tioga18_100Msegments 82 1 2693 M
Tioga18_100Msegments 83 1 1910 F
Tioga18_100Msegments 84 1 1257 F
Tioga18_100Msegments 85 1 1224 F
Tioga18_100Msegments 86 1 1233 U
Tioga18_100Msegments 87 1 1211 F
Tioga18_100Msegments 88 1 67 F
Tioga18_100Msegments 89 1 68 F
Tioga18_100Msegments 90 1 84 U
Tioga18_100Msegments 91 1 774 F
Tioga18_100Msegments 92 1 775 U
Tioga18_100Msegments 93 1 778 M
Tioga18_100Msegments 94 1 2184 F
Tioga18_100Msegments 95 1 2197 U
Tioga18_100Msegments 96 1 704 F
Tioga18_100Msegments 97 1 1198 F
Tioga18_100Msegments 98 1 753 M
Tioga18_100Msegments 99 1 766 M
Tioga18_100Msegments 100 1 124 M
Tioga18_100Msegments 101 1 2065 M
Tioga18_100Msegments 102 1 1294 F
Tioga18_100Msegments 103 1 1339 F
Tioga18_100Msegments 104 1 1338 F
Tioga18_100Msegments 105 1 1338 F
Tioga18_100Msegments 106 1 1338 F
Tioga18_100Msegments 107 1 1338 F
Tioga18_100Msegments 108 1 1338 F
Tioga18_100Msegments 109 1 1338 F
Tioga18_100Msegments 110 1 1337 F
Tioga18_100Msegments 111 1 1384 F
Tioga18_100Msegments 112 1 1384 F
Tioga18_100Msegments 113 1 1386 M
Tioga18_100Msegments 114 1 1372 F
Tioga18_100Msegments 115 1 1353 F
Tioga18_100Msegments 116 1 1399 F
Tioga18_100Msegments 117 1 1402 F
Tioga18_100Msegments 118 1 1396 F
Tioga18_100Msegments 119 1 1412 F
Tioga18_100Msegments 120 1 766 U
Tioga18_100Msegments 121 1 766 F
Tioga18_100Msegments 122 1 574 U
