OBJECTID,Transect,Elevation,UTM_X,UTM_Y,Date,Time
16720,C21T2,180,408926.9838,4794388.878,5/2/2019,7:43:00
16721,C21T2,183,408929.6521,4794418.389,5/2/2019,7:44:00
16722,C21T2,186,408931.2271,4794426.92,5/2/2019,7:45:00
16723,C21T2,183,408923.0842,4794442.802,5/2/2019,7:46:00
16724,C21T2,184,408920.8069,4794460.494,5/2/2019,7:47:00
16725,C21T2,170,408928.1495,4794475.613,5/2/2019,7:47:00
16726,C21T2,167.44,408929.7584,4794474.591,5/2/2019,7:48:00
16727,C21T2,167,408927.8251,4794475.617,5/2/2019,7:48:00
16728,C21T2,167,408928.4934,4794458.947,5/2/2019,7:48:00
16729,C21T2,169,408930.3144,4794437.485,5/2/2019,7:49:00
16730,C21T2,172,408934.2901,4794425.435,5/2/2019,7:50:00
16731,C21T2,176,408934.6395,4794397.106,5/2/2019,7:51:00
16732,C21T2,185,408933.4702,4794352.359,5/2/2019,7:52:00
16733,C21T2,187,408910.5129,4794316.345,5/2/2019,7:53:00
16734,C21T2,188,408884.3475,4794307.256,5/2/2019,7:54:00
16735,C21T2,185,408898.4897,4794315.174,5/2/2019,7:55:00
16736,C21T2,188,408924.9655,4794329.258,5/2/2019,7:56:00
16737,C21T2,187,408951.8151,4794328.897,5/2/2019,7:57:00
16738,C21T2,185.9,408967.7473,4794325.129,5/2/2019,7:58:00
16739,C21T2,186,408966.6958,4794325.365,5/2/2019,7:58:00
16740,C21T2,185,409001.7916,4794316.785,5/2/2019,7:58:00
16741,C21T2,186,409039.2071,4794275.518,5/2/2019,7:59:00
16742,C21T2,188,409076.398,4794259.802,5/2/2019,8:00:00
16743,C21T2,189,409102.9269,4794241.563,5/2/2019,8:01:00
16744,C21T2,186,409137.8028,4794216.547,5/2/2019,8:02:00
16745,C21T2,176,409178.9251,4794191.448,5/2/2019,8:03:00
16746,C21T2,169,409212.2149,4794181.228,5/2/2019,8:04:00
16747,C21T2,165.39,409213.0908,4794179.994,5/2/2019,8:08:00
16748,C21T2,166,409213.0201,4794180.773,5/2/2019,8:08:00
16749,C21T2,161,409209.3832,4794181.821,5/2/2019,8:13:00
16750,C21T2,164,409236.5505,4794168.795,5/2/2019,8:14:00
16751,C21T2,166,409261.0388,4794149.584,5/2/2019,8:15:00
16752,C21T2,164,409284.9946,4794169.368,5/2/2019,8:16:00
16753,C21T2,165,409329.2311,4794158.668,5/2/2019,8:17:00
16754,C21T2,163.34,409360.7491,4794155.469,5/2/2019,8:18:00
16755,C21T2,163,409359.2949,4794155.933,5/2/2019,8:18:00
16756,C21T2,162,409359.2919,4794155.711,5/2/2019,8:18:00
16757,C21T2,156,409357.5914,4794155.956,5/2/2019,8:19:00
16758,C21T2,153,409352.3375,4794090.714,5/2/2019,8:20:00
16759,C21T2,153,409376.1862,4794053.962,5/2/2019,8:21:00
16760,C21T2,189,409363.2441,4794008.372,5/2/2019,8:22:00
16761,C21T2,186,409362.7432,4793983.054,5/2/2019,8:23:00
16762,C21T2,187,409356.9996,4793917.596,5/2/2019,8:24:00
16763,C21T2,191,409354.4025,4793856.873,5/2/2019,8:25:00
16764,C21T2,198,409302.4265,4793810.806,5/2/2019,8:26:00
16765,C21T2,186,409278.1945,4793770.477,5/2/2019,8:27:00
16766,C21T2,179.74,409257.6433,4793738.429,5/2/2019,8:28:00
16767,C21T2,180,409255.866,4793739.008,5/2/2019,8:28:00
16768,C21T2,179,409218.6587,4793729.51,5/2/2019,8:28:00
16769,C21T2,170,409176.0331,4793703.2,5/2/2019,8:29:00
16770,C21T2,165,409105.4419,4793715.254,5/2/2019,8:30:00
16771,C21T2,169,409052.1545,4793710.749,5/2/2019,8:31:00
16772,C21T2,173,408997.4633,4793698.376,5/2/2019,8:32:00
16773,C21T2,172,408972.6446,4793674.939,5/2/2019,8:33:00
16774,C21T2,176,408947.2482,4793626.629,5/2/2019,8:34:00
16775,C21T2,178,408974.009,4793625.492,5/2/2019,8:35:00
16776,C21T2,179,408991.3355,4793652.917,5/2/2019,8:36:00
16777,C21T2,186,409012.3574,4793665.52,5/2/2019,8:37:00
16778,C21T2,192.05,409021.7964,4793679.611,5/2/2019,8:38:00
16779,C21T2,192,409020.587,4793680.182,5/2/2019,8:38:00
16780,C21T2,193,409020.7523,4793680.402,5/2/2019,8:38:00
16781,C21T2,178,409062.673,4793702.499,5/2/2019,8:39:00
16782,C21T2,186,409084.6406,4793706.98,5/2/2019,8:40:00
16783,C21T2,184,409086.6099,4793708.62,5/2/2019,8:41:00
16784,C21T2,180,409070.318,4793703.84,5/2/2019,8:42:00
16785,C21T2,180,409126.7543,4793707.193,5/2/2019,8:43:00
16786,C21T2,162,409181.2652,4793706.129,5/2/2019,8:44:00
16787,C21T2,166,409240.9898,4793742.984,5/2/2019,8:45:00
16788,C21T2,169,409278.5643,4793779.913,5/2/2019,8:46:00
16789,C21T2,176,409296.5491,4793814.217,5/2/2019,8:47:00
16790,C21T2,181.79,409298.9451,4793835.622,5/2/2019,8:48:00
16791,C21T2,182,409297.5794,4793836.64,5/2/2019,8:48:00
16792,C21T2,182,409298.8929,4793843.842,5/2/2019,8:48:00
16793,C21T2,181,409302.0076,4793840.135,5/2/2019,8:49:00
16794,C21T2,183,409301.2299,4793836.591,5/2/2019,8:50:00
16795,C21T2,181,409300.1694,4793836.161,5/2/2019,8:51:00
16796,C21T2,182,409301.9276,4793822.031,5/2/2019,8:52:00
16797,C21T2,180,409300.5517,4793810.164,5/2/2019,8:53:00
16798,C21T2,190,409334.3338,4793836.593,5/2/2019,8:54:00
16799,C21T2,194,409364.6515,4793852.737,5/2/2019,8:55:00
16800,C21T2,199,409380.7874,4793851.966,5/2/2019,8:56:00
16801,C21T2,202,409383.3651,4793862.706,5/2/2019,8:57:00
16802,C21T2,196.16,409389.9894,4793866.616,5/2/2019,8:58:00
16803,C21T2,196,409389.6002,4793867.843,5/2/2019,8:58:00
16804,C21T2,196,409389.1946,4793867.849,5/2/2019,8:58:00
16805,C21T2,216,409414.0411,4793863.185,5/2/2019,8:59:00
16806,C21T2,216,409435.4772,4793888.667,5/2/2019,9:00:00
16807,C21T2,220,409458.5078,4793881.695,5/2/2019,9:01:00
16808,C21T2,221,409481.1504,4793930.71,5/2/2019,9:02:00
16809,C21T2,225,409514.1931,4793968.701,5/2/2019,9:03:00
16810,C21T2,229,409558.7241,4793992.099,5/2/2019,9:04:00
16811,C21T2,232,409560.5899,4794016.399,5/2/2019,9:05:00
16812,C21T2,212,409547.6252,4794035.899,5/2/2019,9:06:00
16813,C21T2,207,409491.1789,4794074.085,5/2/2019,9:07:00
16814,C21T2,198.21,409429.5993,4794098.456,5/2/2019,9:08:00
16815,C21T2,199,409432.1536,4794095.312,5/2/2019,9:08:00
16816,C21T2,198,409429.2011,4794099.017,5/2/2019,9:08:00
16817,C21T2,187,409385.3156,4794148.143,5/2/2019,9:09:00
16818,C21T2,174,409318.8114,4794162.14,5/2/2019,9:10:00
16819,C21T2,164,409256.0392,4794151.872,5/2/2019,9:11:00
16820,C21T2,158,409212.1732,4794178.118,5/2/2019,9:12:00
16821,C21T2,154,409154.6515,4794190.33,5/2/2019,9:13:00
16822,C21T2,152,409094.2366,4794216.687,5/2/2019,9:14:00
16823,C21T2,145,409030.808,4794236.088,5/2/2019,9:15:00
16824,C21T2,137,409002.8803,4794258.9,5/2/2019,9:15:00
16825,C21T2,136.73,409003.5173,4794258.003,5/2/2019,9:15:00
16826,C21T3,194.11,410147.2276,4794912.301,5/2/2019,9:34:00
16827,C21T3,194,410146.2528,4794912.203,5/2/2019,9:34:00
16828,C21T3,196,410146.0936,4794912.427,5/2/2019,9:34:00
16829,C21T3,198,410161.4387,4794876.68,5/2/2019,9:35:00
16830,C21T3,186,410172.7987,4794864.644,5/2/2019,9:36:00
16831,C21T3,181,410197.0272,4794856.437,5/2/2019,9:37:00
16832,C21T3,192,410195.4198,4794851.46,5/2/2019,9:38:00
16833,C21T3,185,410185.6969,4794852.366,5/2/2019,9:41:00
16834,C21T3,192,410185.6854,4794839.259,5/2/2019,9:42:00
16835,C21T3,183.84,410188.0376,4794839.228,5/2/2019,9:44:00
16836,C21T3,185,410187.2265,4794839.239,5/2/2019,9:44:00
16837,C21T3,186,410195.9099,4794833.348,5/2/2019,9:45:00
16838,C21T3,193,410190.4773,4794821.313,5/2/2019,9:46:00
16839,C21T3,191,410188.0116,4794818.902,5/2/2019,9:47:00
16840,C21T3,183,410189.3904,4794818.884,5/2/2019,9:49:00
16841,C21T3,160,410191.8815,4794810.964,5/2/2019,9:50:00
16842,C21T3,171,410172.7913,4794796.777,5/2/2019,9:51:00
16843,C21T3,185,410173.7099,4794804.874,5/2/2019,9:52:00
16844,C21T3,189,410174.9103,4794803.636,5/2/2019,9:53:00
16845,C21T3,193,410183.1411,4794794.197,5/2/2019,9:54:00
16846,C21T3,199,410192.735,4794765.19,5/2/2019,9:55:00
16847,C21T3,202,410188.9333,4794753.8,5/2/2019,9:56:00
16848,C21T3,202.32,410184.9253,4794739.08,5/2/2019,9:56:00
16849,C21T3,203,410184.1997,4794739.423,5/2/2019,9:56:00
16850,C21T3,206,410182.2398,4794738.449,5/2/2019,9:57:00
16851,C21T3,210,410170.24,4794726.723,5/2/2019,9:58:00
16852,C21T3,213,410155.9999,4794717.359,5/2/2019,9:59:00
16853,C21T3,192,410154.1432,4794718.05,5/2/2019,10:00:00
16854,C21T3,184,410133.2638,4794703.554,5/2/2019,10:01:00
16855,C21T3,184,410130.4323,4794704.147,5/2/2019,10:02:00
16856,C21T3,191,410129.7777,4794691.493,5/2/2019,10:03:00
16857,C21T3,174,410126.7765,4794691.533,5/2/2019,10:04:00
16858,C21T3,226,410101.3117,4794698.313,5/2/2019,10:05:00
16859,C21T3,221,410104.925,4794683.27,5/2/2019,10:06:00
16860,C21T3,204.38,410112.5675,4794666.175,5/2/2019,10:06:00
16861,C21T3,205,410111.3611,4794666.968,5/2/2019,10:06:00
16862,C21T3,206,410111.3641,4794667.19,5/2/2019,10:07:00
16863,C21T3,205,410111.314,4794663.414,5/2/2019,10:08:00
16864,C21T3,210,410114.3727,4794661.597,5/2/2019,10:10:00
16865,C21T3,209,410115.989,4794661.131,5/2/2019,10:11:00
16866,C21T3,213,410116.9565,4794660.674,5/2/2019,10:12:00
16867,C21T3,214,410104.535,4794617.186,5/2/2019,10:13:00
16868,C21T3,150,410113.969,4794631.167,5/2/2019,10:14:00
16869,C21T3,168,410085.6519,4794618.658,5/2/2019,10:15:00
16870,C21T3,177,410100.6343,4794610.573,5/2/2019,10:16:00
16871,C21T3,190,410097.8573,4794609.166,5/2/2019,10:16:00
16872,C21T3,191,410097.7054,4794609.946,5/2/2019,10:16:00
16873,C21T3,191,410095.7115,4794606.418,5/2/2019,10:17:00
16874,C21T3,192,410098.2996,4794618.046,5/2/2019,10:18:00
16875,C21T3,195,410092.4478,4794611.126,5/2/2019,10:19:00
16876,C21T3,198,410087.1772,4794580.762,5/2/2019,10:20:00
16877,C21T3,201,410084.07,4794566.696,5/2/2019,10:20:00
16878,C21T3,204,410083.1689,4794566.042,5/2/2019,10:23:00
16879,C21T3,211,410083.7501,4794554.815,5/2/2019,10:24:00
16880,C21T3,213,410087.079,4794518.339,5/2/2019,10:25:00
16881,C21T3,217,410102.3184,4794499.032,5/2/2019,10:26:00
16882,C21T3,216.71,410106.8034,4794494.64,5/2/2019,10:26:00
16883,C21T3,217,410105.4347,4794495.436,5/2/2019,10:26:00
16884,C21T3,216,410120.1504,4794491.686,5/2/2019,10:27:00
16885,C21T3,213,410144.0336,4794481.817,5/2/2019,10:28:00
16886,C21T3,214,410146.7842,4794481.225,5/2/2019,10:29:00
16887,C21T3,213,410166.2032,4794471.193,5/2/2019,10:30:00
16888,C21T3,215,410179.5082,4794440.582,5/2/2019,10:31:00
16889,C21T3,207,410185.3221,4794432.397,5/2/2019,10:32:00
16890,C21T3,210,410190.6294,4794398.226,5/2/2019,10:33:00
16891,C21T3,207,410184.9309,4794390.638,5/2/2019,10:34:00
16892,C21T3,209,410186.8353,4794375.173,5/2/2019,10:35:00
16893,C21T3,203,410184.8694,4794373.755,5/2/2019,10:36:00
16894,C21T3,204.38,410178.0723,4794356.74,5/2/2019,10:36:00
16895,C21T3,205,410177.916,4794357.186,5/2/2019,10:36:00
16896,C21T3,203,410177.9189,4794357.408,5/2/2019,10:37:00
16897,C21T3,205,410174.7112,4794354.119,5/2/2019,10:38:00
16898,C21T3,207,410186.2115,4794315.867,5/2/2019,10:39:00
16899,C21T3,205,410183.0911,4794300.803,5/2/2019,10:40:00
16900,C21T3,199,410182.1238,4794295.151,5/2/2019,10:41:00
16901,C21T3,198,410184.2435,4794283.682,5/2/2019,10:42:00
16902,C21T3,198,410179.3211,4794255.09,5/2/2019,10:43:00
16903,C21T3,197,410171.4991,4794228.091,5/2/2019,10:44:00
16904,C21T3,193,410153.2026,4794200.454,5/2/2019,10:45:00
16905,C21T3,195,410159.4634,4794201.482,5/2/2019,10:46:00
16906,C21T3,196.16,410153.3723,4794194.898,5/2/2019,10:46:00
16907,C21T3,197,410152.2529,4794196.135,5/2/2019,10:46:00
16908,C21T3,195,410153.1834,4794199.01,5/2/2019,10:47:00
16909,C21T3,228,410148.7609,4794171.411,5/2/2019,10:48:00
16910,C21T3,223,410149.4556,4794168.736,5/2/2019,10:49:00
16911,C21T3,223,410148.9954,4794170.742,5/2/2019,10:51:00
16912,C21T3,223,410147.8037,4794172.646,5/2/2019,10:52:00
16913,C21T3,224,410144.9245,4794181.903,5/2/2019,10:53:00
16914,C21T3,225,410107.3327,4794198.174,5/2/2019,10:55:00
16915,C21T3,228,410132.8532,4794232.158,5/2/2019,10:56:00
16916,C21T3,214.66,410149.3307,4794287.81,5/2/2019,10:56:00
16917,C21T3,214,410148.4472,4794288.488,5/2/2019,10:56:00
16918,C21T3,214,410150.9941,4794297.007,5/2/2019,10:57:00
16919,C21T3,208,410130.649,4794353.481,5/2/2019,10:58:00
16920,C21T3,203,410104.2916,4794397.039,5/2/2019,10:59:00
16921,C21T3,197,410074.1985,4794476.968,5/2/2019,11:00:00
16922,C21T3,194,410050.8195,4794530.927,5/2/2019,11:01:00
16923,C21T3,193,410070.9234,4794603.081,5/2/2019,11:02:00
16924,C21T3,192,410087.9329,4794674.388,5/2/2019,11:03:00
16925,C21T3,191,410120.7292,4794743.263,5/2/2019,11:04:00
16926,C21T3,179,410152.6284,4794811.818,5/2/2019,11:05:00
16927,C21T3,175,410157.2741,4794874.625,5/2/2019,11:06:00
16928,C21T3,173.59,410153.9643,4794900.327,5/2/2019,11:06:00
16929,C21T3,173,410152.1843,4794900.684,5/2/2019,11:06:00
17390,C22T1,399.05,431571.6485,4794999.354,5/7/2019,10:20:00
17391,C22T1,400,431571.003,4794999.694,5/7/2019,10:20:00
17392,C22T1,412,431598.6445,4795013.964,5/7/2019,10:21:00
17393,C22T1,417,431611.3409,4795010.171,5/7/2019,10:22:00
17394,C22T1,424,431624.712,4795008.925,5/7/2019,10:23:00
17395,C22T1,435,431625.8636,4795002.472,5/7/2019,10:24:00
17396,C22T1,432,431628.9762,4794997.442,5/7/2019,10:25:00
17397,C22T1,433,431627.3848,4794992.46,5/7/2019,10:26:00
17398,C22T1,438,431626.4422,4794987.472,5/7/2019,10:27:00
17399,C22T1,442,431628.8126,4794981.228,5/7/2019,10:28:00
17400,C22T1,445,431624.3466,4794972.721,5/7/2019,10:29:00
17401,C22T1,453,431631.7265,4794964.539,5/7/2019,10:30:00
17402,C22T1,453.48,431632.1275,4794964.091,5/7/2019,10:30:00
17403,C22T1,453,431631.9664,4794964.203,5/7/2019,10:30:00
17404,C22T1,452,431632.9285,4794963.083,5/7/2019,10:31:00
17405,C22T1,438,431631.3371,4794958.101,5/7/2019,10:32:00
17406,C22T1,424,431607.9387,4794946.342,5/7/2019,10:33:00
17407,C22T1,415,431587.404,4794929.001,5/7/2019,10:34:00
17408,C22T1,410,431576.6872,4794920.002,5/7/2019,10:35:00
17409,C22T1,447,431561.7461,4794910.379,5/7/2019,10:36:00
17410,C22T1,443,431560.6794,4794909.168,5/7/2019,10:37:00
17411,C22T1,446,431548.5051,4794892.409,5/7/2019,10:38:00
17412,C22T1,450,431548.0209,4794860.538,5/7/2019,10:39:00
17413,C22T1,453,431546.6012,4794840.449,5/7/2019,10:40:00
17414,C22T1,453.48,431550.809,4794831.41,5/7/2019,10:40:00
17415,C22T1,454,431550.1624,4794831.639,5/7/2019,10:40:00
17416,C22T1,454,431556.967,4794814.688,5/7/2019,10:41:00
17417,C22T1,447,431550.1516,4794846.633,5/7/2019,10:42:00
17418,C22T1,436,431561.6587,4794845.517,5/7/2019,10:43:00
17419,C22T1,442,431563.0353,4794845.281,5/7/2019,10:47:00
17420,C22T1,445,431570.3748,4794833.101,5/7/2019,10:48:00
17421,C22T1,440,431572.7867,4794830.966,5/7/2019,10:49:00
17422,C22T1,435,431573.5301,4794832.291,5/7/2019,10:50:00
17423,C22T1,447.19,431580.3424,4794824.115,5/7/2019,10:50:00
17424,C22T1,448,431579.2125,4794824.681,5/7/2019,10:50:00
17425,C22T1,448,431583.0122,4794823.421,5/7/2019,10:51:00
17426,C22T1,437,431587.9896,4794834.366,5/7/2019,10:52:00
17427,C22T1,453,431583.3433,4794824.084,5/7/2019,10:53:00
17428,C22T1,447,431585.6726,4794829.836,5/7/2019,10:54:00
17429,C22T1,443,431589.038,4794817.696,5/7/2019,10:55:00
17430,C22T1,426,431593.5654,4794816.206,5/7/2019,10:56:00
17431,C22T1,439,431605.0886,4794808.649,5/7/2019,10:57:00
17432,C22T1,434,431613.0896,4794773.582,5/7/2019,10:58:00
17433,C22T1,425,431598.3859,4794763.401,5/7/2019,10:59:00
17434,C22T1,420,431597.878,4794761.296,5/7/2019,11:00:00
17435,C22T1,428,431595.7568,4794760.096,5/7/2019,11:01:00
17436,C22T1,418,431589.9578,4794756.156,5/7/2019,11:02:00
17437,C22T1,494,431612.6433,4794777.585,5/7/2019,11:03:00
17438,C22T1,470.29,431636.4797,4794696.044,5/7/2019,11:05:00
17439,C22T1,470,431636.1564,4794696.158,5/7/2019,11:05:00
17440,C22T1,472,431629.1164,4794705.892,5/7/2019,11:05:00
17441,C22T1,437,431597.5162,4794741.53,5/7/2019,11:06:00
17442,C22T1,429,431582.1823,4794741.241,5/7/2019,11:07:00
17443,C22T1,425,431581.1256,4794741.029,5/7/2019,11:08:00
17444,C22T1,414,431580.2402,4794741.704,5/7/2019,11:09:00
17445,C22T1,426,431580.2278,4794740.483,5/7/2019,11:10:00
17446,C22T1,422,431574.8556,4794738.649,5/7/2019,11:11:00
17447,C22T1,432,431592.3032,4794731.365,5/7/2019,11:12:00
17448,C22T1,437,431580.0634,4794740.262,5/7/2019,11:13:00
17449,C22T1,432,431573.7669,4794751.321,5/7/2019,11:14:00
17450,C22T1,432.51,431568.9878,4794735.932,5/7/2019,11:15:00
17451,C22T1,432,431569.0756,4794736.597,5/7/2019,11:15:00
17452,C22T1,427,431569.3956,4794736.15,5/7/2019,11:15:00
17453,C22T1,418,431574.3996,4794733.656,5/7/2019,11:16:00
17454,C22T1,418,431572.8608,4794733.893,5/7/2019,11:18:00
17455,C22T1,419,431564.4955,4794732.867,5/7/2019,11:19:00
17456,C22T1,421,431562.3552,4794729.779,5/7/2019,11:20:00
17457,C22T1,419,431554.1569,4794721.198,5/7/2019,11:21:00
17458,C22T1,402,431554.3079,4794720.086,5/7/2019,11:22:00
17459,C22T1,410,431549.7389,4794717.467,5/7/2019,11:23:00
17460,C22T1,420,431543.6266,4794714.641,5/7/2019,11:25:00
17461,C22T1,427,431551.4393,4794733.221,5/7/2019,11:26:00
17462,C22T1,432,431543.5694,4794708.977,5/7/2019,11:27:00
17463,C22T1,414,431530.7534,4794700.999,5/7/2019,11:28:00
17464,C22T1,411,431525.5288,4794697.72,5/7/2019,11:29:00
17465,C22T1,414,431528.4224,4794679.031,5/7/2019,11:29:00
17466,C22T1,406,431527.7645,4794678.149,5/7/2019,11:32:00
17467,C22T1,409,431525.791,4794675.504,5/7/2019,11:33:00
17468,C22T1,411,431514.7088,4794662.51,5/7/2019,11:34:00
17469,C22T1,407,431509.2701,4794662.121,5/7/2019,11:35:00
17470,C22T1,411,431508.0512,4794661.911,5/7/2019,11:36:00
17471,C22T1,407.4,431505.4975,4794658.049,5/7/2019,11:37:00
17472,C22T1,408,431505.8219,4794658.046,5/7/2019,11:37:00
17473,C22T1,406,431507.8025,4794653.361,5/7/2019,11:37:00
17474,C22T1,413,431500.2484,4794644.33,5/7/2019,11:38:00
17475,C22T1,419,431500.7227,4794643.104,5/7/2019,11:39:00
17476,C22T1,416,431493.2854,4794645.622,5/7/2019,11:40:00
17477,C22T1,420,431495.0889,4794647.492,5/7/2019,11:41:00
17478,C22T1,416,431493.4644,4794647.286,5/7/2019,11:43:00
17479,C22T1,417,431472.2808,4794630.063,5/7/2019,11:44:00
17480,C22T1,416,431470.0176,4794630.864,5/7/2019,11:45:00
17481,C22T1,419,431469.3011,4794632.204,5/7/2019,11:46:00
17482,C22T1,417.86,431468.7333,4794632.209,5/7/2019,11:47:00
17483,C22T1,418,431468.2444,4794631.992,5/7/2019,11:47:00
17484,C22T1,418,431467.0379,4794633.004,5/7/2019,11:47:00
17485,C22T1,420,431465.9734,4794632.015,5/7/2019,11:49:00
17486,C22T1,419,431465.1555,4794631.357,5/7/2019,11:50:00
17487,C22T1,421,431464.1056,4794631.812,5/7/2019,11:51:00
17488,C22T1,417,431445.9823,4794628.441,5/7/2019,11:52:00
17489,C22T1,417,431445.2736,4794630.559,5/7/2019,11:54:00
17490,C22T1,429,431444.7,4794638.006,5/7/2019,11:55:00
17491,C22T1,426,431475.8823,4794665.346,5/7/2019,11:56:00
17492,C22T1,428,431509.7152,4794722.203,5/7/2019,11:57:00
17493,C22T1,424.14,431516.746,4794743.679,5/7/2019,11:57:00
17494,C22T1,425,431515.3784,4794744.803,5/7/2019,11:57:00
17495,C22T1,424,431514.097,4794794.574,5/7/2019,11:58:00
17496,C22T1,418,431480.4778,4794839.007,5/7/2019,11:59:00
17497,C22T1,409,431442.6707,4794886.371,5/8/2019,
17498,C22T1,411,431434.1322,4794924.331,5/8/2019,12:01:00
17499,C22T1,413,431488.1941,4794952.328,5/8/2019,12:02:00
17500,C22T1,404,431554.0138,4794971.988,5/8/2019,12:02:00
17501,C22T1,403.23,431560.9119,4794980.359,5/8/2019,12:03:00
17502,C22T1,403,431559.6986,4794980.704,5/8/2019,12:03:00
17154,C22T2,501.88,432549.2788,4793374.986,5/7/2019,5:10:00
17155,C22T2,502,432548.063,4793375.109,5/7/2019,5:10:00
17156,C22T2,502,432548.2275,4793375.33,5/7/2019,5:10:00
17157,C22T2,515,432549.2965,4793376.763,5/7/2019,5:13:00
17158,C22T2,511,432573.424,4793371.747,5/7/2019,5:14:00
17159,C22T2,507,432581.8746,4793348.561,5/7/2019,5:15:00
17160,C22T2,516,432575.7912,4793332.406,5/7/2019,5:16:00
17161,C22T2,506,432568.2792,4793343.921,5/7/2019,5:17:00
17162,C22T2,512,432569.5226,4793346.574,5/7/2019,5:18:00
17163,C22T2,512,432572.7659,4793338.212,5/7/2019,5:19:00
17164,C22T2,514.54,432573.2482,4793337.763,5/7/2019,5:20:00
17165,C22T2,515,432571.8735,4793338.221,5/7/2019,5:20:00
17166,C22T2,503,432570.6611,4793338.677,5/7/2019,5:20:00
17167,C22T2,523,432568.7019,4793337.475,5/7/2019,5:21:00
17168,C22T2,532,432552.0355,4793342.194,5/7/2019,5:26:00
17169,C22T2,521,432549.929,4793334.33,5/7/2019,5:27:00
17170,C22T2,514,432554.5486,4793333.839,5/7/2019,5:28:00
17171,C22T2,525,432555.4366,4793333.386,5/7/2019,5:31:00
17172,C22T2,522,432556.4338,4793327.601,5/7/2019,5:32:00
17173,C22T2,516,432555.0524,4793327.393,5/7/2019,5:33:00
17174,C22T2,524,432553.2577,4793326.411,5/7/2019,5:34:00
17175,C22T2,523,432553.8168,4793325.517,5/7/2019,5:36:00
17176,C22T2,520,432553.0745,4793324.302,5/7/2019,5:37:00
17177,C22T2,521,432552.9001,4793323.082,5/7/2019,5:38:00
17178,C22T2,518,432551.4878,4793319.764,5/7/2019,5:39:00
17179,C22T2,521,432550.1021,4793319.112,5/7/2019,5:40:00
17180,C22T2,518,432549.1787,4793316.011,5/7/2019,5:42:00
17181,C22T2,516,432547.4486,4793313.363,5/7/2019,5:43:00
17182,C22T2,526,432528.7949,4793281.451,5/7/2019,5:44:00
17183,C22T2,530,432535.9554,4793316.143,5/7/2019,5:45:00
17184,C22T2,520,432538.7346,4793318.225,5/7/2019,5:48:00
17185,C22T2,522,432534.7349,4793299.495,5/7/2019,5:49:00
17186,C22T2,526,432535.9806,4793302.37,5/7/2019,5:50:00
17187,C22T2,533,432537.2825,4793310.909,5/7/2019,5:51:00
17188,C22T2,527,432531.9493,4793313.073,5/7/2019,5:54:00
17189,C22T2,535,432532.1918,4793288.525,5/7/2019,5:55:00
17190,C22T2,526,432529.3946,4793268.339,5/7/2019,5:56:00
17191,C22T2,531,432530.489,4793272.326,5/7/2019,5:57:00
17192,C22T2,528,432530.1457,4793270.442,5/7/2019,5:58:00
17193,C22T2,523,432532.8608,4793266.083,5/7/2019,5:59:00
17194,C22T2,526,432532.5032,4793262.755,5/7/2019,6:00:00
17195,C22T2,522,432540.3993,4793257.234,5/7/2019,6:01:00
17196,C22T2,538,432536.5093,4793265.825,5/7/2019,6:02:00
17197,C22T2,532,432533.1743,4793264.969,5/7/2019,6:03:00
17198,C22T2,515,432528.5649,4793258.351,5/7/2019,6:04:00
17199,C22T2,523,432528.9606,4793257.348,5/7/2019,6:05:00
17200,C22T2,526,432529.1107,4793256.124,5/7/2019,6:07:00
17201,C22T2,523,432527.8772,4793254.471,5/7/2019,6:08:00
17202,C22T2,522.99,432527.1719,4793248.813,5/7/2019,6:09:00
17203,C22T2,523,432525.2315,4793249.499,5/7/2019,6:09:00
17204,C22T2,534,432519.416,4793227.677,5/7/2019,6:09:00
17205,C22T2,533,432518.2223,4793230.021,5/7/2019,6:10:00
17206,C22T2,529,432518.347,4793226.244,5/7/2019,6:11:00
17207,C22T2,527,432519.6145,4793215.014,5/7/2019,6:12:00
17208,C22T2,524,432519.6045,4793214.014,5/7/2019,6:13:00
17209,C22T2,522,432520.9704,4793212.668,5/7/2019,6:15:00
17210,C22T2,524,432516.8073,4793193.828,5/7/2019,6:16:00
17211,C22T2,526,432524.1095,4793177.54,5/7/2019,6:17:00
17212,C22T2,533,432549.7599,4793178.728,5/7/2019,6:18:00
17213,C22T2,529.33,432578.6713,4793173.332,5/7/2019,6:19:00
17214,C22T2,529,432578.2712,4793173.891,5/7/2019,6:19:00
